Player~Pos~Age~Tm~G~GS~MP~FG~FGA~FG%~3P~3PA~3P%~FT~FTA~FT%~ORB~DRB~TRB~AST~STL~BLK~TOV~PF~PTS
Svi Mykhailiuk~SF~28.0~UTA~50.0~41.0~23.1~3.5~7.2~0.478~2.0~4.8~0.408~0.5~0.6~0.893~0.7~1.8~2.5~1.9~0.5~0.1~0.8~1.3~9.4
Marcus Smart~SG~31.0~LAL~61.0~53.0~28.6~3.1~7.7~0.399~1.6~4.7~0.333~1.7~2.1~0.819~0.6~2.2~2.8~2.9~1.4~0.4~1.5~2.6~9.4
Davion Mitchell~PG~27.0~MIA~69.0~69.0~28.6~3.7~7.6~0.486~1.3~3.3~0.389~0.6~0.9~0.646~0.5~2.2~2.7~6.6~1.0~0.2~1.6~2.6~9.3
Isaac Okoro~SG~25.0~CHI~63.0~62.0~26.9~3.3~7.3~0.46~1.2~3.5~0.33~1.4~1.8~0.795~1.1~1.7~2.7~1.6~0.7~0.5~0.7~2.6~9.3
Landry Shamet~SG~28.0~NYK~51.0~12.0~23.0~3.1~7.1~0.437~2.0~5.2~0.392~1.1~1.5~0.711~0.5~1.4~1.8~1.4~0.6~0.2~0.6~1.5~9.3
Jaden Hardy~SG~23.0~2TM~56.0~4.0~15.8~3.2~7.6~0.426~1.8~4.6~0.395~1.0~1.3~0.753~0.3~1.3~1.5~1.0~0.3~0.1~1.1~1.5~9.2
Jaden Hardy~SG~23.0~DAL~34.0~4.0~12.6~2.3~5.7~0.402~1.4~3.6~0.371~0.9~1.2~0.775~0.3~1.1~1.4~0.9~0.3~0.1~0.8~1.1~6.9
Jaden Hardy~SG~23.0~WAS~22.0~0.0~20.6~4.6~10.4~0.445~2.5~6.1~0.418~1.1~1.5~0.727~0.2~1.5~1.7~1.2~0.3~0.2~1.6~2.0~12.9
Isaiah Hartenstein~C~27.0~OKC~47.0~46.0~24.2~3.9~6.3~0.622~0.0~0.1~0.0~1.4~2.2~0.61~3.2~6.3~9.4~3.5~1.0~0.8~1.7~2.5~9.2
Sam Hauser~PF~28.0~BOS~78.0~49.0~24.8~3.2~7.7~0.419~2.5~6.5~0.393~0.2~0.3~0.85~0.7~3.1~3.8~1.5~0.5~0.3~0.4~1.4~9.2
Gui Santos~PF~23.0~GSW~67.0~30.0~20.6~3.4~6.8~0.5~1.2~3.3~0.351~1.3~1.8~0.729~1.1~2.8~3.9~2.3~0.9~0.3~1.5~2.1~9.2
Cam Whitmore~SF~21.0~WAS~21.0~0.0~16.9~3.7~8.0~0.456~0.8~2.7~0.286~1.1~1.5~0.742~0.9~1.9~2.8~0.7~0.7~0.4~0.9~1.2~9.2
Corey Kispert~SF~26.0~2TM~57.0~9.0~18.4~3.1~6.7~0.463~1.4~4.0~0.36~1.3~1.6~0.798~0.5~1.8~2.3~1.6~0.3~0.2~0.8~1.0~9.0
Corey Kispert~SF~26.0~WAS~19.0~2.0~19.5~3.1~6.3~0.496~1.6~4.0~0.395~1.4~1.8~0.765~0.3~2.0~2.3~1.7~0.4~0.2~0.7~1.1~9.2
Corey Kispert~SF~26.0~ATL~38.0~7.0~17.9~3.1~6.9~0.449~1.4~4.0~0.342~1.3~1.6~0.817~0.5~1.7~2.2~1.5~0.2~0.2~0.8~1.0~8.9
Taurean Prince~SF~31.0~MIL~25.0~6.0~23.2~3.2~7.1~0.458~2.3~5.2~0.446~0.2~0.2~1.0~0.2~2.9~3.0~1.8~0.6~0.2~1.2~1.9~9.0
Tristan Vukcevic~C~22.0~WAS~49.0~12.0~13.7~3.1~6.5~0.479~1.0~2.9~0.347~1.8~2.3~0.784~0.7~2.3~3.0~1.1~0.5~0.7~1.3~1.7~9.0
Devin Carter~PG~23.0~SAC~37.0~11.0~18.0~3.2~7.5~0.424~0.8~3.0~0.27~1.8~2.4~0.73~0.9~2.4~3.2~2.5~0.9~0.2~1.4~1.3~8.9
Quenton Jackson~PG~27.0~IND~48.0~18.0~18.1~3.1~6.5~0.47~0.9~2.4~0.36~1.9~2.4~0.814~0.6~1.8~2.4~2.8~0.6~0.1~1.3~1.7~8.9
Herbert Jones~SF~27.0~NOP~56.0~56.0~28.4~3.3~8.5~0.383~1.4~4.6~0.309~0.9~1.1~0.806~0.8~2.6~3.4~2.8~1.6~0.5~1.3~3.2~8.9
Nolan Traor?~PG~19.0~BRK~56.0~31.0~22.2~3.3~8.6~0.38~1.1~3.4~0.318~1.3~1.7~0.787~0.3~1.5~1.8~3.8~0.8~0.4~2.3~2.1~8.9
Danny Wolf~PF~21.0~BRK~57.0~15.0~20.8~3.1~7.7~0.405~1.2~3.7~0.322~1.5~1.9~0.771~1.0~3.9~4.9~2.2~0.5~0.6~1.3~2.2~8.9
Jordan Clarkson~SG~33.0~NYK~71.0~1.0~17.8~3.3~7.3~0.453~1.0~3.0~0.329~1.1~1.3~0.83~0.9~0.9~1.7~1.4~0.4~0.1~0.9~1.7~8.7
Jordan Goodwin~PG~27.0~PHO~70.0~10.0~22.5~3.3~7.9~0.413~1.6~4.3~0.371~0.6~0.8~0.696~2.0~2.9~4.9~2.2~1.5~0.2~1.0~1.9~8.7
Day'Ron Sharpe~C~24.0~BRK~62.0~7.0~18.7~3.5~5.7~0.601~0.1~0.6~0.231~1.7~2.5~0.678~2.8~3.9~6.7~2.3~1.1~0.4~1.7~2.4~8.7
Cody Williams~SG~21.0~UTA~66.0~40.0~24.1~3.5~7.5~0.472~0.4~2.0~0.217~1.2~1.7~0.696~0.9~2.0~3.0~2.0~0.7~0.4~1.1~1.8~8.7
V?t Krej??~PG~25.0~2TM~64.0~8.0~21.7~3.0~6.7~0.448~2.0~5.1~0.391~0.6~0.8~0.745~0.5~1.8~2.3~1.6~0.7~0.3~0.6~2.1~8.6
V?t Krej??~PG~25.0~ATL~46.0~8.0~22.3~3.1~6.7~0.464~2.2~5.2~0.423~0.6~0.8~0.75~0.4~1.7~2.1~1.5~0.8~0.3~0.7~2.3~9.0
V?t Krej??~PG~25.0~POR~18.0~0.0~19.9~2.7~6.6~0.407~1.5~4.9~0.307~0.6~0.8~0.733~0.7~2.2~2.8~1.8~0.6~0.3~0.6~1.6~7.4
Justin Champagnie~SF~24.0~WAS~68.0~18.0~19.8~3.3~6.6~0.507~0.7~2.3~0.321~1.2~1.5~0.784~2.1~3.5~5.6~1.2~0.8~0.6~0.6~1.6~8.6
Collin Murray-Boyles~PF~20.0~TOR~56.0~22.0~22.0~3.5~6.1~0.579~0.3~0.9~0.34~1.2~1.9~0.651~2.4~2.7~5.1~1.9~0.9~0.9~1.1~2.5~8.6
Jonas Valan?i?nas~C~33.0~DEN~64.0~6.0~13.3~3.4~5.8~0.586~0.1~0.4~0.333~1.6~2.1~0.772~1.6~3.4~5.0~1.2~0.2~0.6~1.1~2.0~8.6
Cason Wallace~SG~22.0~OKC~77.0~58.0~26.6~3.3~7.6~0.432~1.3~3.7~0.351~0.7~0.9~0.809~0.8~2.3~3.1~2.6~1.9~0.4~0.9~2.0~8.6
Jaden Ivey~SG~23.0~2TM~37.0~5.0~18.1~3.1~6.9~0.445~1.4~3.6~0.373~1.0~1.3~0.809~0.6~1.8~2.5~1.8~0.6~0.4~1.1~1.4~8.5
Jaden Ivey~SG~23.0~DET~33.0~2.0~16.8~3.0~6.7~0.45~1.3~3.4~0.372~0.9~1.2~0.789~0.6~1.6~2.2~1.6~0.5~0.4~1.1~1.3~8.2
Simone Fontecchio~SF~30.0~MIA~70.0~9.0~16.8~2.8~6.7~0.412~1.8~4.7~0.375~1.2~1.5~0.843~0.8~2.2~3.0~1.4~0.5~0.1~0.7~1.5~8.5
Bones Hyland~PG~25.0~MIN~71.0~3.0~16.6~3.0~6.6~0.453~1.6~4.2~0.388~0.9~1.2~0.78~0.3~1.5~1.8~2.6~0.6~0.2~1.0~1.7~8.5
Brook Lopez~C~37.0~LAC~74.0~39.0~21.8~3.1~7.2~0.429~1.5~4.2~0.361~0.8~1.0~0.757~0.6~3.0~3.6~1.3~0.6~1.2~0.8~2.0~8.5
Luke Kennard~SG~29.0~2TM~77.0~5.0~21.7~3.1~5.7~0.532~1.5~3.2~0.478~0.8~0.9~0.925~0.4~1.9~2.4~2.2~0.7~0.1~0.8~1.3~8.4
Luke Kennard~SG~29.0~ATL~46.0~0.0~20.5~2.8~5.2~0.538~1.6~3.2~0.497~0.7~0.8~0.914~0.4~1.7~2.2~2.1~0.7~0.1~0.7~1.2~7.9
Luke Kennard~SG~29.0~LAL~31.0~5.0~23.4~3.4~6.5~0.525~1.4~3.1~0.448~1.0~1.0~0.938~0.4~2.3~2.7~2.5~0.7~0.1~0.9~1.5~9.2
Kentavious Caldwell-Pope~SG~32.0~MEM~51.0~14.0~21.3~2.9~7.2~0.41~1.1~3.4~0.316~1.4~1.6~0.913~0.4~2.1~2.5~2.7~0.8~0.2~1.2~1.1~8.4
Nique Clifford~SG~23.0~SAC~74.0~27.0~24.9~3.2~7.9~0.41~1.0~3.1~0.335~0.9~1.3~0.71~0.9~2.8~3.7~2.4~0.9~0.3~1.5~2.1~8.4
Luguentz Dort~SF~26.0~OKC~68.0~68.0~26.9~2.9~7.6~0.386~1.9~5.4~0.343~0.6~0.9~0.759~0.8~2.8~3.6~1.2~0.9~0.4~0.8~2.6~8.4
Draymond Green~PF~35.0~GSW~68.0~68.0~27.5~3.0~7.2~0.418~1.5~4.6~0.326~0.9~1.2~0.702~0.8~4.7~5.5~5.5~0.9~0.6~2.7~2.9~8.4
Jared McCain~SG~21.0~2TM~66.0~2.0~17.2~3.0~7.1~0.428~1.5~3.8~0.391~0.8~0.9~0.877~0.3~1.7~2.0~1.3~0.5~0.1~0.8~1.2~8.3
Jared McCain~SG~21.0~PHI~37.0~1.0~16.8~2.4~6.2~0.385~1.2~3.2~0.378~0.6~0.7~0.88~0.2~1.9~2.0~1.7~0.6~0.1~0.8~1.2~6.6
Jared McCain~SG~21.0~OKC~29.0~1.0~17.8~3.8~8.1~0.47~1.9~4.6~0.403~1.0~1.1~0.875~0.6~1.4~2.0~0.9~0.4~0.1~0.9~1.3~10.5
Ron Holland~SF~20.0~DET~77.0~5.0~19.9~3.0~7.0~0.434~0.6~2.5~0.253~1.6~1.9~0.805~1.1~2.9~4.0~1.2~1.2~0.3~1.2~2.3~8.3
Al Horford~C~39.0~GSW~44.0~12.0~21.6~3.1~7.3~0.426~1.7~4.6~0.363~0.5~0.6~0.846~1.0~3.9~4.9~2.6~0.7~1.2~0.9~1.2~8.3
Jake LaRavia~PF~24.0~LAL~81.0~43.0~25.1~3.0~6.4~0.46~1.0~3.0~0.322~1.4~1.9~0.763~1.4~2.5~4.0~1.8~1.3~0.5~1.1~2.4~8.3
Malachi Smith~SG~26.0~BRK~14.0~3.0~23.1~3.2~6.4~0.5~1.3~2.9~0.45~0.6~0.6~1.0~0.8~2.5~3.3~3.1~0.9~0.3~0.9~0.7~8.3
LJ Cryer~PG~24.0~GSW~18.0~1.0~16.2~2.6~6.5~0.402~2.1~5.2~0.394~0.9~1.1~0.895~0.2~1.3~1.6~1.0~0.2~0.0~0.8~1.6~8.2
Bryce McGowens~SG~23.0~NOP~42.0~13.0~21.0~2.7~5.6~0.481~0.9~2.2~0.409~1.8~2.3~0.779~0.3~1.8~2.1~1.5~0.6~0.2~0.4~2.1~8.1
Gary Trent Jr.~SG~27.0~MIL~65.0~21.0~21.2~2.8~7.3~0.387~1.9~5.3~0.36~0.6~0.8~0.769~0.1~0.9~1.0~1.2~0.5~0.0~0.6~1.3~8.1
DeJon Jarreau~SG~28.0~MEM~11.0~0.0~21.0~3.0~7.5~0.398~0.4~2.7~0.133~1.6~2.1~0.783~1.1~3.5~4.6~3.3~0.9~0.7~2.4~2.5~8.0
Moussa Diabat?~C~24.0~CHO~72.0~46.0~26.0~3.2~5.0~0.631~0.0~0.0~0.5~1.6~2.4~0.659~3.7~5.0~8.7~1.9~0.8~1.0~1.0~2.4~7.9
Nate Williams~SG~26.0~GSW~13.0~2.0~17.5~3.1~6.2~0.494~0.9~2.1~0.444~0.8~1.0~0.846~1.4~0.8~2.2~1.0~0.4~0.0~1.2~1.9~7.9
Walter Clayton~PG~22.0~2TM~69.0~6.0~20.4~2.6~6.7~0.384~1.1~3.5~0.307~1.6~1.8~0.901~0.4~1.7~2.0~4.0~0.6~0.3~1.7~1.7~7.8
Walter Clayton~PG~22.0~UTA~45.0~0.0~18.0~2.3~5.7~0.398~1.0~3.2~0.308~1.3~1.4~0.935~0.3~1.6~2.0~3.2~0.5~0.3~1.3~1.7~6.8
Walter Clayton~PG~22.0~MEM~24.0~6.0~25.0~3.1~8.5~0.366~1.3~4.2~0.307~2.1~2.5~0.864~0.4~1.7~2.1~5.7~0.8~0.3~2.5~1.7~9.7
Bruce Brown~SG~29.0~DEN~81.0~3.0~24.3~3.0~6.3~0.469~0.7~1.8~0.388~1.2~1.6~0.762~1.0~2.8~3.9~2.1~1.0~0.2~1.1~2.4~7.8
Sharife Cooper~PG~24.0~WAS~40.0~1.0~16.8~3.0~5.9~0.504~0.7~1.8~0.375~1.2~1.5~0.828~0.4~1.7~2.1~3.0~0.4~0.1~1.5~1.5~7.8
Luka Garza~C~27.0~BOS~68.0~5.0~15.9~2.9~5.0~0.578~0.8~1.8~0.43~1.3~1.7~0.761~2.2~1.7~4.0~1.0~0.4~0.4~0.6~2.3~7.8
Jalen Slawson~SF~26.0~IND~12.0~5.0~23.6~2.8~6.3~0.44~1.3~3.3~0.385~1.0~1.3~0.8~0.6~4.0~4.6~2.7~1.3~1.1~1.4~2.0~7.8
Dominick Barlow~PF~22.0~PHI~70.0~59.0~23.8~3.0~5.7~0.537~0.3~1.2~0.256~1.3~1.8~0.717~1.9~2.9~4.8~1.2~0.9~0.8~0.8~2.1~7.7
Chaney Johnson~SF~23.0~BRK~16.0~1.0~19.4~2.8~5.0~0.563~0.6~1.7~0.333~1.5~1.9~0.8~1.8~2.4~4.1~2.1~0.9~0.6~1.2~3.0~7.7
Bez Mbeng~SG~22.0~UTA~14.0~4.0~31.7~3.2~6.4~0.5~0.4~1.9~0.185~0.9~1.4~0.65~1.3~2.5~3.8~3.8~2.1~0.4~1.3~3.1~7.7
Quinten Post~PF~25.0~GSW~67.0~35.0~17.3~2.9~6.6~0.44~1.4~4.1~0.336~0.5~0.6~0.791~1.0~3.0~4.0~1.4~0.4~0.5~0.8~1.9~7.7
Leonard Miller~SF~22.0~2TM~45.0~11.0~15.2~3.0~5.6~0.548~0.7~2.1~0.326~0.9~1.2~0.75~1.2~2.7~3.9~0.8~0.4~0.3~0.7~1.4~7.6
Leonard Miller~SF~22.0~MIN~19.0~0.0~5.0~0.9~1.7~0.545~0.1~0.6~0.083~0.4~0.6~0.636~0.4~0.9~1.3~0.3~0.2~0.0~0.5~0.6~2.3
Leonard Miller~SF~22.0~CHI~26.0~11.0~22.7~4.6~8.3~0.548~1.2~3.2~0.361~1.2~1.6~0.78~1.7~4.0~5.7~1.3~0.5~0.5~0.9~1.9~11.5
Leaky Black~SF~26.0~WAS~14.0~9.0~30.3~2.9~7.1~0.4~1.4~3.8~0.358~0.5~0.6~0.875~1.1~4.2~5.3~1.5~1.2~0.6~1.0~2.9~7.6
Gary Payton II~SG~33.0~GSW~72.0~1.0~15.7~3.3~5.7~0.584~0.5~1.8~0.294~0.4~0.6~0.65~1.4~2.3~3.7~1.7~0.9~0.3~0.9~1.8~7.6
Ousmane Dieng~C~22.0~2TM~56.0~19.0~18.9~2.9~6.9~0.425~1.1~3.2~0.352~0.5~0.8~0.69~0.5~2.6~3.1~2.3~0.4~0.3~1.2~1.4~7.5
Ousmane Dieng~C~22.0~OKC~27.0~0.0~10.9~1.4~3.4~0.418~0.7~1.8~0.367~0.2~0.2~1.0~0.3~1.3~1.6~1.0~0.1~0.3~0.3~0.8~3.7
Ousmane Dieng~C~22.0~MIL~29.0~19.0~26.3~4.3~10.2~0.427~1.6~4.5~0.346~0.8~1.2~0.639~0.7~3.8~4.5~3.4~0.8~0.3~2.1~1.9~11.0
Vince Williams Jr.~SG~25.0~2TM~40.0~12.0~20.5~2.6~7.3~0.353~1.4~4.4~0.311~1.0~1.3~0.78~1.0~2.9~3.9~4.2~0.7~0.4~1.8~2.0~7.5
Vince Williams Jr.~PG~25.0~MEM~34.0~12.0~21.6~2.7~7.8~0.352~1.4~4.7~0.308~1.1~1.4~0.804~1.0~3.0~4.0~4.4~0.8~0.4~1.9~2.1~8.0
Jaxson Hayes~C~25.0~LAL~66.0~9.0~18.3~3.0~4.0~0.756~0.0~0.0~1.0~1.5~2.3~0.653~1.5~2.6~4.1~0.9~0.4~0.8~0.5~1.9~7.5
Ryan Kalkbrenner~C~24.0~CHO~68.0~31.0~21.5~3.2~4.2~0.749~0.0~0.1~0.0~1.2~1.7~0.713~2.4~3.0~5.5~0.8~0.5~1.5~0.9~1.6~7.5
Paul Reed~C~26.0~DET~64.0~10.0~13.7~3.1~5.1~0.604~0.2~0.6~0.325~1.1~1.7~0.651~2.0~2.5~4.5~1.2~0.8~0.9~0.9~1.9~7.5
Ja'Kobe Walter~SG~21.0~TOR~71.0~19.0~20.4~2.5~5.6~0.444~1.5~3.7~0.405~1.0~1.2~0.784~0.8~1.8~2.6~1.2~1.0~0.2~0.5~2.3~7.5
Josh Minott~PF~23.0~2TM~49.0~11.0~17.0~2.6~5.1~0.5~1.3~3.1~0.418~1.0~1.2~0.787~1.0~2.2~3.2~0.9~0.9~0.5~0.9~1.5~7.4
Josh Minott~PF~23.0~BOS~33.0~10.0~15.9~2.1~4.1~0.507~1.0~2.3~0.442~0.6~0.8~0.769~1.2~2.4~3.6~1.0~0.7~0.4~0.6~1.5~5.8
Josh Minott~SF~23.0~BRK~16.0~1.0~19.3~3.6~7.3~0.491~1.9~4.8~0.395~1.8~2.2~0.8~0.5~2.0~2.5~0.8~1.3~0.8~1.4~1.4~10.8
Taylor Hendricks~PF~22.0~2TM~59.0~17.0~18.9~2.8~6.0~0.459~1.1~3.1~0.342~0.8~1.2~0.681~1.1~2.6~3.7~0.9~0.8~0.5~0.8~1.7~7.4
Taylor Hendricks~PF~22.0~UTA~33.0~6.0~14.9~1.8~3.9~0.453~0.7~2.1~0.343~0.7~1.0~0.719~0.9~2.1~3.0~0.7~0.4~0.2~0.6~1.2~4.9
Taylor Hendricks~PF~22.0~MEM~26.0~11.0~24.1~4.0~8.7~0.463~1.5~4.4~0.342~1.0~1.5~0.65~1.4~3.3~4.7~1.2~1.4~0.8~1.2~2.3~10.6
Caris LeVert~SG~31.0~DET~59.0~0.0~19.3~2.7~6.6~0.418~1.0~3.0~0.33~0.9~1.4~0.675~0.4~1.6~2.0~2.7~0.9~0.7~1.4~1.5~7.4
Cameron Payne~PG~31.0~PHI~22.0~1.0~17.0~2.5~6.8~0.376~1.5~4.4~0.33~0.9~1.0~0.864~0.1~1.9~2.0~2.6~1.1~0.3~0.5~1.4~7.4
Ben Saraf~SG~19.0~BRK~43.0~10.0~20.7~2.7~6.8~0.389~0.4~2.1~0.213~1.6~2.0~0.833~0.4~1.7~2.1~3.3~0.8~0.2~2.2~1.7~7.4
Jose Alvarado~PG~27.0~2TM~68.0~2.0~19.6~2.7~6.4~0.418~1.4~4.1~0.349~0.5~0.7~0.761~0.4~2.1~2.4~3.3~0.9~0.1~1.1~1.9~7.3
Jose Alvarado~PG~27.0~NOP~41.0~0.0~21.9~2.9~6.8~0.418~1.7~4.7~0.363~0.5~0.6~0.833~0.4~2.4~2.8~3.1~0.9~0.1~1.1~2.0~7.9
Jose Alvarado~PG~27.0~NYK~27.0~2.0~16.3~2.4~5.7~0.418~1.0~3.1~0.318~0.6~0.8~0.682~0.3~1.6~1.9~3.7~1.0~0.1~1.1~1.7~6.3
Kris Dunn~PG~31.0~LAC~81.0~67.0~27.3~2.8~5.8~0.477~1.0~2.6~0.379~0.8~1.0~0.765~0.7~2.6~3.3~3.6~1.6~0.2~1.3~2.3~7.3
Tyson Etienne~PG~26.0~BRK~23.0~2.0~14.9~2.3~5.6~0.403~1.8~4.3~0.418~1.0~1.2~0.857~0.2~0.9~1.1~1.6~0.4~0.0~0.7~2.0~7.3
Nikola Jovi?~PF~22.0~MIA~47.0~1.0~17.2~2.4~6.7~0.366~1.0~3.6~0.269~1.5~2.1~0.683~0.5~2.7~3.3~2.2~0.6~0.4~1.4~1.4~7.3
John Poulakidas~SG~22.0~DAL~12.0~0.0~18.1~2.5~6.1~0.411~1.9~5.1~0.377~0.3~0.3~1.0~0.3~2.0~2.3~0.6~0.5~0.3~0.3~2.1~7.3
Buddy Hield~SG~33.0~2TM~50.0~3.0~16.0~2.6~6.2~0.424~1.3~4.0~0.333~0.6~0.7~0.811~0.5~1.7~2.3~1.4~0.8~0.2~0.9~1.1~7.2
Buddy Hield~SG~33.0~GSW~44.0~3.0~17.5~3.0~6.8~0.433~1.5~4.4~0.344~0.6~0.8~0.794~0.6~1.9~2.5~1.5~0.8~0.2~1.0~1.3~8.0
Terance Mann~SG~29.0~BRK~63.0~51.0~24.3~2.7~5.8~0.457~0.9~2.4~0.364~1.0~1.3~0.788~1.1~2.1~3.2~3.0~0.7~0.2~1.1~2.5~7.2
Kobe Sanders~SG~23.0~LAC~67.0~16.0~19.8~2.6~5.6~0.466~1.2~2.9~0.407~0.8~1.0~0.815~0.4~1.8~2.2~1.6~0.7~0.1~1.2~2.1~7.2
Pat Spencer~PG~29.0~GSW~65.0~14.0~18.6~2.8~6.6~0.428~0.9~2.5~0.358~0.7~0.9~0.772~0.8~1.6~2.4~3.5~0.7~0.1~1.3~1.1~7.2
Jaylin Williams~PF~23.0~OKC~65.0~11.0~19.6~2.3~5.4~0.423~1.5~3.9~0.383~1.1~1.4~0.793~0.5~5.0~5.5~2.4~0.5~0.6~1.0~2.0~7.2
MarJon Beauchamp~SF~25.0~PHI~13.0~1.0~14.9~2.5~5.7~0.432~1.2~3.5~0.348~0.9~1.3~0.706~0.5~1.9~2.4~1.2~0.7~0.3~1.0~1.0~7.1
Ben Sheppard~SG~24.0~IND~65.0~20.0~21.4~2.6~6.0~0.434~1.3~3.6~0.362~0.6~0.8~0.765~0.7~2.3~3.0~1.8~0.6~0.1~0.6~1.8~7.1
Bogdan Bogdanovi?~SG~33.0~LAC~22.0~3.0~19.6~2.4~6.5~0.371~1.3~4.0~0.322~0.9~1.1~0.8~0.3~2.3~2.5~2.3~0.5~0.0~1.2~2.0~7.0
Javonte Green~SG~32.0~DET~81.0~6.0~17.7~2.3~5.1~0.445~1.1~3.0~0.377~1.3~1.5~0.84~0.8~2.0~2.8~0.7~1.2~0.3~0.6~1.3~7.0
Oscar Tshiebwe~C~26.0~UTA~26.0~5.0~16.0~3.1~4.9~0.625~0.0~0.0~~0.8~1.6~0.537~2.6~3.6~6.2~1.1~0.6~0.2~0.7~1.5~7.0
Jamir Watkins~SG~24.0~WAS~49.0~6.0~20.4~2.6~5.8~0.442~0.9~3.0~0.282~1.1~1.6~0.684~1.0~2.9~3.9~1.3~1.1~0.5~0.8~2.6~7.0
Grant Williams~PF~27.0~CHO~35.0~3.0~19.7~2.1~5.1~0.419~1.4~3.7~0.382~1.3~1.5~0.815~1.3~2.6~3.9~1.5~0.5~0.5~0.9~1.6~7.0
Julian Strawther~SG~23.0~DEN~56.0~13.0~14.8~2.5~5.4~0.467~1.0~2.5~0.38~1.0~1.2~0.818~0.2~1.7~1.9~1.0~0.4~0.1~0.6~1.3~6.9
Moritz Wagner~C~28.0~ORL~36.0~0.0~11.9~2.3~5.4~0.426~0.6~1.9~0.314~1.6~2.0~0.819~0.8~2.4~3.2~0.8~0.4~0.1~0.5~1.6~6.9
Patrick Williams~PF~24.0~CHI~71.0~5.0~20.3~2.4~6.5~0.374~1.3~3.7~0.351~0.7~1.0~0.716~0.7~2.3~3.0~1.4~0.6~0.4~1.0~1.3~6.9
Elijah Harkless~SG~25.0~UTA~26.0~9.0~21.0~2.1~6.2~0.335~0.8~3.4~0.239~1.9~2.5~0.766~0.4~1.7~2.0~2.9~1.2~0.2~1.0~2.0~6.8
Keon Ellis~SG~26.0~2TM~72.0~11.0~20.5~2.3~5.3~0.44~1.3~3.5~0.363~0.7~1.0~0.729~0.5~1.3~1.9~1.0~1.2~0.6~0.6~1.9~6.7
Keon Ellis~SG~26.0~SAC~43.0~5.0~17.6~1.9~4.9~0.397~1.2~3.3~0.368~0.5~0.7~0.625~0.3~0.9~1.3~0.6~1.1~0.5~0.5~1.6~5.6
Keon Ellis~SG~26.0~CLE~29.0~6.0~24.8~3.0~6.0~0.491~1.3~3.7~0.355~1.1~1.3~0.816~0.8~2.0~2.8~1.6~1.3~0.8~0.7~2.2~8.3
Isaiah Jackson~C~24.0~2TM~55.0~14.0~16.5~2.7~4.3~0.637~0.0~0.1~0.0~1.2~1.9~0.648~2.1~3.2~5.3~0.9~0.7~0.9~1.1~2.7~6.7
Isaiah Jackson~C~24.0~IND~38.0~14.0~16.8~2.5~4.3~0.582~0.0~0.0~0.0~1.3~1.9~0.689~2.3~3.3~5.6~0.8~0.7~0.8~1.1~2.8~6.4
Isaiah Jackson~C~24.0~LAC~17.0~0.0~15.9~3.2~4.2~0.764~0.0~0.1~0.0~1.0~1.8~0.548~1.6~3.1~4.6~1.2~0.6~1.2~0.9~2.3~7.5
Cole Anthony~PG~25.0~MIL~35.0~0.0~15.1~2.8~6.6~0.424~0.6~2.1~0.306~0.5~0.7~0.615~0.5~2.0~2.5~3.5~0.6~0.3~1.9~2.1~6.7
Kevin Love~PF~37.0~UTA~37.0~5.0~16.6~2.1~5.4~0.397~1.4~3.8~0.373~1.0~1.2~0.841~1.5~4.3~5.8~1.8~0.4~0.2~0.8~1.5~6.7
Jamal Shead~PG~23.0~TOR~81.0~12.0~22.6~2.2~6.1~0.365~1.0~3.2~0.323~1.1~1.4~0.784~0.3~1.4~1.8~5.4~0.9~0.2~1.4~2.0~6.7
Robert Williams~C~28.0~POR~58.0~1.0~17.0~3.0~4.2~0.707~0.2~0.4~0.391~0.6~1.0~0.596~2.4~4.6~7.0~1.0~0.6~1.5~0.8~1.2~6.7
Ethan Thompson~SG~26.0~IND~31.0~12.0~19.8~2.2~5.9~0.379~1.1~3.5~0.324~1.0~1.3~0.78~0.5~1.6~2.1~1.6~0.6~0.3~0.7~2.2~6.6
Trendon Watford~PF~25.0~PHI~52.0~7.0~16.5~2.6~5.1~0.513~0.2~1.0~0.2~1.2~1.5~0.779~0.7~2.6~3.4~2.5~0.3~0.4~1.2~2.0~6.6
Jevon Carter~PG~30.0~2TM~52.0~1.0~16.4~2.3~5.8~0.401~1.5~4.1~0.363~0.3~0.4~0.789~0.3~1.4~1.7~1.7~0.8~0.2~0.7~1.1~6.5
Jevon Carter~PG~30.0~CHI~23.0~0.0~11.0~1.8~4.5~0.398~1.4~3.4~0.41~0.4~0.4~1.0~0.2~0.9~1.1~0.8~0.6~0.1~0.5~0.8~5.4
Jevon Carter~PG~30.0~ORL~29.0~1.0~20.7~2.8~6.9~0.403~1.6~4.6~0.336~0.2~0.3~0.556~0.3~1.8~2.1~2.3~0.9~0.3~0.8~1.3~7.3
Oso Ighodaro~PF~23.0~PHO~81.0~23.0~22.2~2.9~4.5~0.656~0.0~0.0~0.0~0.7~1.4~0.453~1.7~3.4~5.1~2.2~0.9~0.7~1.2~2.7~6.5
Luke Kornet~C~30.0~SAS~68.0~25.0~21.0~2.6~4.0~0.643~0.0~0.0~~1.4~1.7~0.825~2.7~3.4~6.1~1.9~0.5~1.0~0.4~1.8~6.5
Ryan Nembhard~PG~22.0~DAL~59.0~26.0~19.2~2.6~6.4~0.412~0.8~2.3~0.353~0.4~0.5~0.793~0.2~1.9~2.1~5.0~0.4~0.0~1.4~1.4~6.5
